"code" "name" "market" "control_date" "control_status" "main_cost_value"
"601618" "中国中冶" "601618.sh" "2016-01-14" "微弱控盘" 7.46
"601628" "中国人寿" "601628.sh" "2016-01-14" "微弱控盘" 29.14
"601633" "长城汽车" "601633.sh" "2016-01-14" "微弱控盘" 12.13
"601636" "旗滨集团" "601636.sh" "2016-01-14" "微弱控盘" 5.31
"601666" "平煤股份" "601666.sh" "2016-01-14" "微弱控盘" 5.38
"601668" "" "601668.sh" NA "" NA
"601669" "中国电建" "601669.sh" "2016-01-14" "微弱控盘" 8.66
"601677" "" "601677.sh" NA "" NA
"601678" "滨化股份" "601678.sh" "2016-01-14" "微弱控盘" 7.75
"601688" "华泰证券" "601688.sh" "2016-01-14" "微弱控盘" 20.28
"601699" "潞安环能" "601699.sh" "2016-01-14" "中度控盘" 7.4
"601700" "" "601700.sh" NA "" NA
"601717" "郑煤机" "601717.sh" "2015-12-17" "中度控盘" 7.65
"601718" "际华集团" "601718.sh" "2016-01-14" "微弱控盘" 13.05
"601727" "上海电气" "601727.sh" "2016-01-14" "微弱控盘" 14.46
"601766" "中国中车" "601766.sh" "2016-01-14" "微弱控盘" 15.36
"601777" "力帆股份" "601777.sh" "2016-01-14" "微弱控盘" 14.86
"601788" "光大证券" "601788.sh" "2016-01-14" "微弱控盘" 23.29
"601789" "" "601789.sh" NA "" NA
"601798" "" "601798.sh" NA "" NA
"601799" "星宇股份" "601799.sh" "2016-01-14" "微弱控盘" 31.76
"601800" "" "601800.sh" NA "" NA
"601801" "皖新传媒" "601801.sh" "2016-01-14" "微弱控盘" 27.08
"601808" "" "601808.sh" NA "" NA
"601818" "光大银行" "601818.sh" "2016-01-14" "微弱控盘" 4.79
"601857" "中国石油" "601857.sh" "2016-01-14" "微弱控盘" 10.63
"601866" "中海集运" "601866.sh" "2016-01-14" "微弱控盘" 7.93
"601872" "招商轮船" "601872.sh" "2016-01-14" "微弱控盘" 7.66
"601877" "" "601877.sh" NA "" NA
"601880" "大连港" "601880.sh" "2016-01-14" "微弱控盘" 6.49
"601886" "江河创建" "601886.sh" "2016-01-14" "微弱控盘" 12.32
"601888" "中国国旅" "601888.sh" "2016-01-14" "微弱控盘" 52.17
"601890" "" "601890.sh" NA "" NA
"601898" "中煤能源" "601898.sh" "2016-01-14" "微弱控盘" 8.02
"601899" "紫金矿业" "601899.sh" "2016-01-14" "微弱控盘" 3.96
"601901" "" "601901.sh" NA "" NA
"601908" "" "601908.sh" NA "" NA
"601918" "国投新集" "601918.sh" "2016-01-14" "微弱控盘" 10.4
"601919" "中国远洋" "601919.sh" "2016-01-14" "微弱控盘" 10.68
"601928" "凤凰传媒" "601928.sh" "2016-01-14" "微弱控盘" 15.59
"601929" "" "601929.sh" NA "" NA
"601933" "永辉超市" "601933.sh" "2016-01-14" "微弱控盘" 10.78
"601939" "" "601939.sh" NA "" NA
"601958" "金钼股份" "601958.sh" "2016-01-14" "微弱控盘" 9.55
"601965" "中国汽研" "601965.sh" "2016-01-14" "微弱控盘" 10.24
"601969" "" "601969.sh" NA "" NA
"601988" "中国银行" "601988.sh" "2016-01-14" "微弱控盘" 4.18
"601989" "中国重工" "601989.sh" "2016-01-14" "微弱控盘" 11.14
"601991" "大唐发电" "601991.sh" "2016-01-14" "微弱控盘" 6.91
"601992" "金隅股份" "601992.sh" "2016-01-14" "微弱控盘" 9.99
"601996" "丰林集团" "601996.sh" "2015-12-09" "中度控盘" 9.73
"601998" "" "601998.sh" NA "" NA
"601999" "出版传媒" "601999.sh" "2016-01-14" "微弱控盘" 12.21
"603000" "人民网" "603000.sh" "2016-01-14" "微弱控盘" 22.55
"603001" "" "603001.sh" NA "" NA
"603002" "" "603002.sh" NA "" NA
"603003" "龙宇燃油" "603003.sh" "2016-01-14" "微弱控盘" 23.23
"603005" "晶方科技" "603005.sh" "2016-01-14" "微弱控盘" 45.95
"603006" "" "603006.sh" NA "" NA
"603008" "喜临门" "603008.sh" "2016-01-14" "微弱控盘" 20.88
"603009" "" "603009.sh" NA "" NA
"603010" "万盛股份" "603010.sh" "2015-12-28" "强烈控盘" 48.8
"603011" "" "603011.sh" NA "" NA
"603017" "中衡设计" "603017.sh" "2016-01-14" "微弱控盘" 46.63
"603018" "设计股份" "603018.sh" "2016-01-14" "微弱控盘" 74.62
"603019" "中科曙光" "603019.sh" "2016-01-14" "微弱控盘" 82.75
"603077" "和邦生物" "603077.sh" "2016-01-14" "微弱控盘" 7.07
"603088" "宁波精达" "603088.sh" "2016-01-14" "微弱控盘" 47.84
"603099" "长白山" "603099.sh" "2016-01-14" "微弱控盘" 21.76
"603100" "" "603100.sh" NA "" NA
"603111" "康尼机电" "603111.sh" "2016-01-14" "微弱控盘" 30.16
"603123" "翠微股份" "603123.sh" "2016-01-14" "微弱控盘" 10.48
"603126" "中材节能" "603126.sh" "2016-01-14" "微弱控盘" 14.11
"603128" "华贸物流" "603128.sh" "2016-01-14" "微弱控盘" 11.8
"603166" "福达股份" "603166.sh" "2016-01-14" "微弱控盘" 26.98
"603167" "渤海轮渡" "603167.sh" "2016-01-14" "微弱控盘" 11.75
"603168" "莎普爱思" "603168.sh" "2016-01-14" "微弱控盘" 51.93
"603169" "" "603169.sh" NA "" NA
"603188" "" "603188.sh" NA "" NA
"603288" "海天味业" "603288.sh" "2016-01-14" "微弱控盘" 33.6
"603306" "华懋科技" "603306.sh" "2016-01-14" "微弱控盘" 40.74
"603308" "应流股份" "603308.sh" "2016-01-14" "轻度控盘" 27.04
"603328" "依顿电子" "603328.sh" "2016-01-14" "微弱控盘" 28.83
"603333" "" "603333.sh" NA "" NA
"603366" "日出东方" "603366.sh" "2016-01-14" "微弱控盘" 11.58
"603368" "柳州医药" "603368.sh" "2016-01-14" "微弱控盘" 86.91
"603369" "" "603369.sh" NA "" NA
"603399" "" "603399.sh" NA "" NA
"603456" "" "603456.sh" NA "" NA
"603518" "维格娜丝" "603518.sh" "2016-01-14" "微弱控盘" 33
"603555" "贵人鸟" "603555.sh" "2016-01-14" "微弱控盘" 33.27
"603588" "高能环境" "603588.sh" "2016-01-14" "微弱控盘" 74.14
"603606" "东方电缆" "603606.sh" "2016-01-14" "微弱控盘" 18.03
"603609" "禾丰牧业" "603609.sh" "2016-01-14" "微弱控盘" 13.03
"603636" "南威软件" "603636.sh" "2016-01-14" "微弱控盘" 92.87
"603688" "石英股份" "603688.sh" "2016-01-14" "微弱控盘" 22.23
"603699" "纽威股份" "603699.sh" "2016-01-14" "微弱控盘" 21.58
"603766" "隆鑫通用" "603766.sh" "2016-01-14" "微弱控盘" 21.45
"603806" "福斯特" "603806.sh" "2016-01-14" "微弱控盘" 43.28
"603889" "新澳股份" "603889.sh" "2015-11-30" "强烈控盘" 29.47
"603988" "中电电机" "603988.sh" "2016-01-14" "强烈控盘" 56.5
"603993" "" "603993.sh" NA "" NA
"603998" "方盛制药" "603998.sh" "2016-01-14" "微弱控盘" 47.38
