code,name,market,主力控盘日期,控盘程度,main_cost_value,yesterday,open,volumn,turn_volumn,high,low,lastest_value,type,ratio
600220,江苏阳光,600220.sh,2015-04-10,强烈控盘,5,6.17,6.17,508193,32068,6.46,6.15,6.32,2,0.272
600221,海南航空,600221.sh,2015-03-27,高度控盘,3.7,0,0,0,0,0,0,0,0,-1
600222,太龙药业,600222.sh,2015-04-10,强烈控盘,10.42,13.30,13.30,422885,54539,13.30,12.67,12.85,2,0.24
600223,鲁商置业,600223.sh,2015-04-10,强烈控盘,6.68,8.42,8.46,179675,15176,8.61,8.31,8.33,2,0.265
600225,天津松江,600225.sh,2015-04-10,强烈控盘,8.36,9.12,9.16,129236,11891,9.30,9.05,9.23,2,0.105
600226,升华拜克,600226.sh,2015-03-24,强烈控盘,11.25,0,0,0,0,0,0,0,0,-1
600227,赤天化,600227.sh,2015-04-10,强烈控盘,6.69,8.70,9.53,623069,59206,9.57,9.21,9.57,2,0.43
600229,青岛碱业,600229.sh,2015-04-10,强烈控盘,12.07,14.84,14.86,173700,26916,16.00,14.63,15.54,2,0.303
600230,沧州大化,600230.sh,2015-04-10,强烈控盘,12.95,14.27,14.40,65295,9357,14.45,14.17,14.35,2,0.11
600231,凌钢股份,600231.sh,2015-04-10,强烈控盘,5.68,6.29,6.28,218680,13864,6.40,6.28,6.33,2,0.116
600232,金鹰股份,600232.sh,2015-01-12,微弱控盘,6.21,0,0,0,0,0,0,0,0,-1
600233,大杨创世,600233.sh,2015-04-10,强烈控盘,15.33,21.46,21.34,28438,6058,22.00,20.63,21.70,2,0.382
600234,山水文化,600234.sh,2015-04-10,强烈控盘,15.46,16.77,16.75,176379,28957,16.75,15.93,16.60,2,0.073
600235,民丰特纸,600235.sh,2015-04-10,强烈控盘,8.85,11.04,11.10,86173,9549,11.35,10.90,11.22,2,0.252
600236,桂冠电力,600236.sh,2015-04-10,强烈控盘,5.48,7.15,7.17,204751,14630,7.23,7.08,7.14,2,0.305
600237,铜峰电子,600237.sh,2015-04-10,强烈控盘,8.29,9.15,9.10,213592,19831,9.45,9.00,9.25,2,0.13
600238,海南椰岛,600238.sh,2014-11-27,强烈控盘,8.85,0,0,0,0,0,0,0,0,-1
600239,云南城投,600239.sh,2015-04-10,强烈控盘,8.48,11.03,10.97,432798,48561,11.44,10.85,11.20,2,0.34
600240,华业地产,600240.sh,2015-04-10,强烈控盘,10.59,13.60,13.62,444033,61604,14.16,13.60,13.82,2,0.323
600241,时代万恒,600241.sh,2015-04-10,强烈控盘,10.51,12.46,12.60,46742,5985,12.97,12.55,12.80,2,0.223
600242,中昌海运,600242.sh,2015-04-10,强烈控盘,11.09,12.61,12.48,68160,8547,12.94,12.29,12.54,2,0.145
600243,青海华鼎,600243.sh,2015-04-10,强烈控盘,10.48,12.89,13.00,100012,12927,13.20,12.70,12.92,2,0.236
600246,万通地产,600246.sh,2015-01-05,强烈控盘,4.44,0,0,0,0,0,0,0,0,-1
600248,延长化建,600248.sh,2015-04-10,强烈控盘,9.5,12.01,12.05,84451,10193,12.44,11.81,12.19,2,0.271
600249,两面针,600249.sh,2015-04-10,强烈控盘,8.77,10.79,10.83,208312,23881,11.87,10.79,11.87,2,0.353
600250,南纺股份,600250.sh,2014-11-18,强烈控盘,8.01,0,0,0,0,0,0,0,0,-1
600251,冠农股份,600251.sh,2015-04-10,强烈控盘,22.53,28.40,28.48,114409,32233,28.60,27.85,28.25,2,0.256
600252,中恒集团,600252.sh,2015-04-10,强烈控盘,18.13,20.53,20.66,471015,99658,21.88,20.66,21.56,2,0.182
600255,鑫科材料,600255.sh,2015-04-10,强烈控盘,7.91,8.12,8.12,640129,52134,8.23,8.08,8.14,2,0.032
600256,广汇能源,600256.sh,2015-04-10,强烈控盘,9.42,9.88,9.90,1847313,187409,10.33,9.87,10.16,2,0.087
600257,大湖股份,600257.sh,2015-04-10,强烈控盘,9.43,10.65,10.68,153870,16464,10.86,10.58,10.68,2,0.14
600258,首旅酒店,600258.sh,2015-03-16,强烈控盘,16.9,0,0,0,0,0,0,0,0,-1
600259,广晟有色,600259.sh,2015-04-10,高度控盘,56.16,58.81,59.25,93959,55569,59.69,58.58,58.80,2,0.056
600260,凯乐科技,600260.sh,2015-04-10,强烈控盘,12.94,14.44,14.47,242728,35969,15.10,14.47,14.92,2,0.157
600261,阳光照明,600261.sh,2015-04-10,强烈控盘,10.76,12.34,12.35,183666,22863,12.64,12.35,12.37,2,0.156
600262,北方股份,600262.sh,2015-04-10,强烈控盘,23.93,31.89,31.89,36240,12153,34.89,31.71,33.81,2,0.438
600266,北京城建,600266.sh,2015-04-10,强烈控盘,21.8,25.10,25.05,320360,78797,25.08,24.29,24.66,2,0.123
600267,海正药业,600267.sh,2015-04-10,强烈控盘,19.13,23.81,23.95,293224,71348,25.80,23.51,24.84,2,0.302
600268,国电南自,600268.sh,2015-04-10,强烈控盘,9.31,11.00,11.01,191925,21078,11.18,10.74,11.00,2,0.186
600269,赣粤高速,600269.sh,2015-04-10,强烈控盘,4.92,6.01,6.06,790004,49996,6.55,6.06,6.39,2,0.305
600270,外运发展,600270.sh,2015-04-10,强烈控盘,21.36,29.50,28.99,121081,35674,30.48,28.80,29.38,2,0.419
600271,航天信息,600271.sh,2015-04-10,强烈控盘,40.42,56.21,56.25,180932,99108,56.91,53.17,54.30,2,0.351
600272,开开实业,600272.sh,2015-04-10,强烈控盘,17.13,18.21,18.27,49412,9073,18.58,17.98,18.45,2,0.079
600273,嘉化能源,600273.sh,2015-04-10,强烈控盘,13.64,14.02,14.04,191660,27149,14.43,13.98,14.33,2,0.051
600275,武昌鱼,600275.sh,2015-04-08,强烈控盘,6.91,0,0,0,0,0,0,0,0,-1
600276,恒瑞医药,600276.sh,2015-04-10,强烈控盘,35.61,51.19,51.00,131629,70055,54.80,51.00,54.62,2,0.522
600277,亿利能源,600277.sh,2015-04-10,强烈控盘,9.79,11.75,11.87,572082,69960,12.77,11.78,12.56,2,0.229
600278,东方创业,600278.sh,2015-04-10,强烈控盘,14.27,17.99,18.02,75422,13599,18.49,17.70,18.19,2,0.259
600279,重庆港九,600279.sh,2015-04-10,强烈控盘,15.25,16.38,16.40,89060,14610,16.56,16.27,16.40,2,0.079
600280,中央商场,600280.sh,2015-04-10,中度控盘,14.59,17.23,17.22,164678,28790,17.74,17.15,17.55,2,0.211
600281,太化股份,600281.sh,2015-04-10,强烈控盘,7.58,9.30,9.26,227854,21178,9.47,9.08,9.27,2,0.227
600283,钱江水利,600283.sh,2015-04-10,强烈控盘,15.71,16.29,16.19,91397,14939,16.66,16.13,16.56,2,0.04
600284,浦东建设,600284.sh,2015-04-10,强烈控盘,13.31,16.21,16.21,289984,47156,16.62,16.02,16.20,2,0.236
600285,羚锐制药,600285.sh,2015-03-20,强烈控盘,9.35,0,0,0,0,0,0,0,0,-1
600287,江苏舜天,600287.sh,2015-04-10,强烈控盘,15.01,15.62,15.59,92014,14301,15.76,15.37,15.51,2,0.039
600288,大恒科技,600288.sh,2015-04-10,强烈控盘,21.73,32.90,34.47,295024,104322,36.19,33.80,36.02,2,0.665
600289,亿阳信通,600289.sh,2015-04-10,强烈控盘,14.74,15.98,16.00,332304,55883,17.35,16.00,16.80,2,0.148
600290,华仪电气,600290.sh,2015-04-10,强烈控盘,11.64,13.56,13.80,86899,11822,13.80,13.38,13.60,2,0.167
600291,西水股份,600291.sh,2015-04-10,强烈控盘,24.01,27.00,27.11,208666,58311,29.19,27.05,28.31,2,0.208
600292,中电远达,600292.sh,2015-04-10,强烈控盘,25.15,27.88,27.96,65226,18420,28.55,27.70,28.24,2,0.121
600293,三峡新材,600293.sh,2015-01-27,微弱控盘,7.01,0,0,0,0,0,0,0,0,-1
600295,鄂尔多斯,600295.sh,2015-04-10,强烈控盘,9.78,11.78,11.78,78100,9336,12.07,11.77,11.88,2,0.227
600297,美罗药业,600297.sh,2015-04-10,强烈控盘,14.18,17.31,17.33,92650,16833,18.88,17.33,18.51,2,0.295
600298,安琪酵母,600298.sh,2015-04-10,强烈控盘,22.26,25.09,25.26,64227,16239,25.87,24.87,25.49,2,0.147
600300,维维股份,600300.sh,2015-04-10,强烈控盘,6.14,7.48,7.49,539254,41661,8.00,7.43,7.86,2,0.269
600302,标准股份,600302.sh,2015-04-10,强烈控盘,7.74,10.83,10.70,101664,11115,11.25,10.53,10.80,2,0.422
600303,曙光股份,600303.sh,2015-04-10,强烈控盘,7.18,8.13,8.14,331044,26975,8.30,8.00,8.21,2,0.153
600305,恒顺醋业,600305.sh,2015-04-10,强烈控盘,19.08,26.00,26.20,23020,6174,27.39,26.20,26.63,2,0.406
600307,酒钢宏兴,600307.sh,2015-04-10,强烈控盘,3.99,5.21,5.24,613915,31864,5.26,5.13,5.20,2,0.306
600308,华泰股份,600308.sh,2015-04-10,强烈控盘,4.9,5.67,5.70,699387,41091,6.03,5.68,5.94,2,0.22
600309,万华化学,600309.sh,2015-04-10,强烈控盘,21.5,24.22,24.17,367383,88448,24.35,23.80,24.08,2,0.12
600310,桂东电力,600310.sh,2015-04-10,强烈控盘,20.8,27.46,27.50,66408,17828,27.80,26.15,26.53,2,0.272
600311,荣华实业,600311.sh,2015-04-10,强烈控盘,7.64,8.21,8.23,310817,26055,8.54,8.23,8.45,2,0.11
600312,平高电气,600312.sh,2015-04-10,强烈控盘,19.39,21.15,21.00,220932,47311,21.76,21.00,21.59,2,0.106
600313,农发种业,600313.sh,2015-04-10,强烈控盘,15.41,17.20,17.23,74542,12744,17.35,16.95,17.15,2,0.113
600315,上海家化,600315.sh,2015-04-10,强烈控盘,39.06,47.84,47.35,106459,50101,47.70,46.51,47.35,2,0.205
600316,洪都航空,600316.sh,2015-04-10,强烈控盘,32.11,33.47,33.56,165712,55582,34.02,33.00,33.68,2,0.05
600317,营口港,600317.sh,2015-04-10,强烈控盘,5.39,5.63,5.69,1424456,82461,5.93,5.67,5.81,2,0.076
600318,巢东股份,600318.sh,2015-04-10,强烈控盘,30.51,31.71,31.30,71207,22596,32.42,30.80,31.66,2,0.05
600319,亚星化学,600319.sh,2015-04-10,强烈控盘,7.55,9.77,9.84,208044,20504,10.37,9.53,10.18,2,0.301
600320,振华重工,600320.sh,2015-04-10,强烈控盘,6.99,7.98,8.00,584035,47173,8.27,7.92,8.18,2,0.17
600321,国栋建设,600321.sh,2015-04-10,强烈控盘,5.14,5.87,5.87,481807,28936,6.19,5.79,6.04,2,0.185
600322,天房发展,600322.sh,2015-04-10,强烈控盘,5.46,6.62,6.62,366708,24306,6.72,6.56,6.63,2,0.211
600323,瀚蓝环境,600323.sh,2015-04-10,强烈控盘,15.96,17.98,19.50,121053,23807,19.78,19.10,19.78,2,0.239
600325,华发股份,600325.sh,2015-04-10,强烈控盘,14.24,15.77,15.83,470752,76408,16.58,15.70,16.30,2,0.148
600326,西藏天路,600326.sh,2015-04-10,强烈控盘,12.96,15.13,15.11,204438,30715,15.30,14.50,15.00,2,0.172
600327,大东方,600327.sh,2015-04-10,强烈控盘,10.35,13.01,13.09,180895,23576,13.35,12.80,12.90,2,0.256
600328,兰太实业,600328.sh,2015-04-10,强烈控盘,11.83,14.20,14.49,119234,17096,15.59,14.01,14.25,2,0.216
600329,中新药业,600329.sh,2015-04-10,强烈控盘,16.91,21.22,21.36,82521,18093,22.34,21.36,21.97,2,0.304
600330,天通股份,600330.sh,2015-04-10,强烈控盘,14.44,17.31,17.50,202673,35940,18.00,17.41,17.58,2,0.238
600331,宏达股份,600331.sh,2015-04-10,强烈控盘,7.55,9.04,9.20,274738,24889,9.20,8.91,9.05,2,0.199
600332,白云山,600332.sh,2015-04-10,强烈控盘,31.04,34.54,34.58,200214,70111,35.88,34.11,35.35,2,0.14
600333,长春燃气,600333.sh,2015-04-10,强烈控盘,8.78,9.72,9.81,131744,13154,10.15,9.78,10.01,2,0.144
600335,国机汽车,600335.sh,2015-04-10,强烈控盘,20.44,29.30,29.39,42674,12372,29.39,28.50,29.17,2,0.428
600336,澳柯玛,600336.sh,2015-04-10,强烈控盘,7.14,8.63,8.63,174995,15257,8.90,8.55,8.60,2,0.216
600337,美克家居,600337.sh,2015-04-10,强烈控盘,10.19,15.55,15.41,100045,15628,15.96,15.32,15.68,2,0.526
600338,西藏珠峰,600338.sh,2015-04-10,强烈控盘,17.07,19.32,19.34,25309,4847,19.50,19.00,19.12,2,0.122
600339,天利高新,600339.sh,2015-04-10,强烈控盘,6.69,7.47,7.48,172004,13115,7.72,7.47,7.61,2,0.145
600340,华夏幸福,600340.sh,2015-04-10,强烈控盘,37.42,56.31,56.33,88834,49931,56.64,55.70,56.24,2,0.494
600343,航天动力,600343.sh,2015-04-10,强烈控盘,21.49,22.30,22.30,397310,89189,22.95,21.92,22.93,2,0.044
600345,长江通信,600345.sh,2015-04-10,强烈控盘,17.82,20.60,20.65,57385,12108,21.68,20.60,21.24,2,0.182
600346,大橡塑,600346.sh,2015-04-10,强烈控盘,12.47,17.62,17.49,119169,20836,17.88,17.02,17.49,2,0.408
600348,阳泉煤业,600348.sh,2015-04-10,强烈控盘,8.96,10.53,10.52,438062,46094,10.65,10.38,10.49,2,0.181
600350,山东高速,600350.sh,2015-04-10,强烈控盘,4.36,7.66,7.68,371642,29802,8.32,7.68,8.02,2,0.869
600351,亚宝药业,600351.sh,2015-04-10,强烈控盘,11.35,12.44,12.41,306111,39045,13.10,12.35,12.86,2,0.148
600352,浙江龙盛,600352.sh,2015-04-10,强烈控盘,26.98,30.71,31.02,463290,143767,31.48,30.61,31.21,2,0.145
600353,旭光股份,600353.sh,2015-04-10,强烈控盘,13.95,19.88,19.95,244096,50640,21.76,19.95,20.63,2,0.514
600354,敦煌种业,600354.sh,2015-04-10,强烈控盘,10.14,10.89,10.83,271147,29767,11.24,10.72,10.98,2,0.091
600355,精伦电子,600355.sh,2015-04-10,强烈控盘,13.11,15.35,15.40,113653,17547,15.69,15.20,15.41,2,0.175
600356,恒丰纸业,600356.sh,2015-04-10,强烈控盘,8.76,11.83,11.78,74854,8916,12.30,11.64,12.00,2,0.377
600358,国旅联合,600358.sh,2015-04-10,强烈控盘,11.93,15.69,16.00,122308,20195,16.95,16.00,16.59,2,0.398
600359,新农开发,600359.sh,2015-04-10,强烈控盘,12.37,13.06,13.10,164666,22203,13.97,13.03,13.51,2,0.099
600360,华微电子,600360.sh,2015-04-10,强烈控盘,6.26,7.25,7.25,275166,20281,7.49,7.25,7.32,2,0.185
600361,华联综超,600361.sh,2015-04-10,强烈控盘,6.95,8.80,8.71,131141,11854,9.25,8.71,9.09,2,0.311
600362,江西铜业,600362.sh,2015-04-10,强烈控盘,18.98,21.94,22.01,393300,85808,22.10,21.60,21.78,2,0.155
600363,联创光电,600363.sh,2015-04-03,强烈控盘,13.57,0,0,0,0,0,0,0,0,-1
600365,通葡股份,600365.sh,2015-04-10,强烈控盘,12.16,14.88,14.88,55867,8191,15.08,14.28,14.79,2,0.217
600367,红星发展,600367.sh,2015-04-10,强烈控盘,13.66,14.97,15.05,95626,14611,15.47,14.92,15.31,2,0.128
600368,五洲交通,600368.sh,2015-04-10,强烈控盘,7.12,8.00,7.98,467068,38250,8.47,7.90,8.23,2,0.173
600369,西南证券,600369.sh,2015-04-10,强烈控盘,20.95,25.69,25.81,700769,175083,25.82,24.65,25.00,2,0.186
600370,三房巷,600370.sh,2015-04-10,强烈控盘,8.35,11.87,11.72,173308,21309,13.01,11.40,12.86,2,0.487
600371,万向德农,600371.sh,2015-04-10,强烈控盘,14.24,16.72,16.75,101516,17394,17.71,16.30,17.40,2,0.228
600372,中航电子,600372.sh,2015-04-10,强烈控盘,27.49,30.98,31.02,242224,75943,31.97,30.67,31.35,2,0.148
600373,中文传媒,600373.sh,2015-04-10,强烈控盘,16.32,21.92,21.92,161460,35627,22.80,21.42,22.24,2,0.388
600375,华菱星马,600375.sh,2015-04-10,强烈控盘,12.71,15.13,15.31,272078,42547,15.96,15.25,15.52,2,0.242
600376,首开股份,600376.sh,2015-04-10,高度控盘,10.8,12.41,12.42,544810,67052,12.47,12.17,12.33,2,0.139
600377,宁沪高速,600377.sh,2015-04-10,强烈控盘,5.94,8.23,8.26,250320,21497,8.92,8.24,8.58,2,0.47
600378,天科股份,600378.sh,2015-04-10,强烈控盘,14.61,16.97,16.97,33248,5689,17.40,16.81,17.11,2,0.179
600379,宝光股份,600379.sh,2015-04-08,强烈控盘,13.24,0,0,0,0,0,0,0,0,-1
600380,健康元,600380.sh,2015-04-10,强烈控盘,11.41,21.18,22.00,636611,146658,23.30,22.00,23.30,2,1.042
600382,广东明珠,600382.sh,2015-04-08,高度控盘,16.39,0,0,0,0,0,0,0,0,-1
600383,金地集团,600383.sh,2015-04-10,高度控盘,9.83,11.82,11.85,647537,76725,12.00,11.71,11.87,2,0.199
600386,北巴传媒,600386.sh,2015-04-10,强烈控盘,13.2,15.37,15.60,126533,19938,15.90,15.46,15.71,2,0.2
600387,海越股份,600387.sh,2015-04-10,强烈控盘,16.78,17.77,17.83,121312,21810,18.15,17.75,18.00,2,0.069
600388,龙净环保,600388.sh,2015-04-10,高度控盘,37.83,38.89,39.50,138423,54704,39.89,39.08,39.38,2,0.043
600389,江山股份,600389.sh,2015-04-10,强烈控盘,32.33,36.51,36.49,49493,18480,37.68,36.38,37.12,2,0.154
600390,金瑞科技,600390.sh,2015-04-10,强烈控盘,14.41,15.53,15.53,181630,28252,15.77,15.35,15.56,2,0.085
600391,成发科技,600391.sh,2015-04-10,强烈控盘,38.36,45.21,45.40,108810,50210,48.07,44.80,46.97,2,0.205
600392,盛和资源,600392.sh,2015-04-10,高度控盘,31.77,31.87,32.01,85807,27301,32.50,31.48,31.85,2,-0.005
600393,东华实业,600393.sh,2015-04-10,强烈控盘,8.48,10.31,10.33,113878,11790,10.68,10.12,10.51,2,0.223
600395,盘江股份,600395.sh,2015-04-10,强烈控盘,11.49,13.88,13.88,213979,29532,13.94,13.62,13.78,2,0.211
600396,金山股份,600396.sh,2015-04-10,强烈控盘,7.18,7.95,8.00,300316,24233,8.34,7.90,8.19,2,0.12
600397,安源煤业,600397.sh,2015-04-10,强烈控盘,7.61,9.54,9.68,541005,50641,9.68,9.10,9.36,2,0.234
600398,海澜之家,600398.sh,2015-04-10,强烈控盘,11.58,14.46,14.57,168380,24924,15.00,14.55,14.88,2,0.288
600399,抚顺特钢,600399.sh,2015-04-10,强烈控盘,30.16,34.07,34.97,129262,44685,35.30,34.11,34.28,2,0.14
600400,红豆股份,600400.sh,2015-04-10,强烈控盘,7.78,11.15,11.16,157280,17707,12.00,10.84,11.83,2,0.427
600401,海润光伏,600401.sh,2015-04-08,强烈控盘,11.39,0,0,0,0,0,0,0,0,-1
600403,大有能源,600403.sh,2015-04-10,强烈控盘,6.84,7.91,7.70,455860,36968,8.59,7.61,8.21,2,0.227
600405,动力源,600405.sh,2015-04-10,强烈控盘,13.44,13.70,13.75,188261,26063,14.05,13.55,13.85,2,0.037
600406,国电南瑞,600406.sh,2015-04-10,强烈控盘,19.07,23.11,23.01,640010,146600,23.27,22.51,23.01,2,0.216
600408,安泰集团,600408.sh,2015-04-10,强烈控盘,4.44,4.94,4.96,386705,19291,5.04,4.91,5.00,2,0.128
600409,三友化工,600409.sh,2015-04-10,强烈控盘,8.41,10.45,10.50,359706,37898,10.75,10.31,10.43,2,0.246
600410,华胜天成,600410.sh,2015-04-10,强烈控盘,29.78,33.17,33.27,538116,182093,34.58,32.60,34.26,2,0.145
600415,小商品城,600415.sh,2015-04-10,强烈控盘,15.34,25.95,26.40,767607,211104,28.55,26.40,28.31,2,0.842
600416,湘电股份,600416.sh,2015-04-10,强烈控盘,14.81,18.99,18.99,89163,16885,19.29,18.76,18.99,2,0.278
600418,江淮汽车,600418.sh,2015-04-10,强烈控盘,14.03,15.14,15.16,242167,37098,15.54,15.16,15.26,2,0.088
600419,天润乳业,600419.sh,2015-04-10,强烈控盘,22.65,26.95,26.61,14138,3801,27.46,26.61,26.80,2,0.192
600420,现代制药,600420.sh,2015-04-10,强烈控盘,27.13,40.63,40.58,54544,23718,44.68,40.32,43.66,2,0.607
600421,仰帆控股,600421.sh,2015-04-10,强烈控盘,9.46,12.83,12.91,35188,4586,13.12,12.80,13.01,2,0.369
600422,昆药集团,600422.sh,2015-04-10,强烈控盘,28.47,31.87,31.99,100973,33030,33.40,31.99,33.00,2,0.159
600423,柳化股份,600423.sh,2015-04-10,强烈控盘,7.8,9.42,9.38,131813,12418,9.69,9.24,9.57,2,0.227
600425,青松建化,600425.sh,2015-04-10,强烈控盘,7.68,9.04,9.18,480674,44171,9.35,9.01,9.13,2,0.202
600426,华鲁恒升,600426.sh,2015-04-10,强烈控盘,12.09,13.77,13.82,313631,43298,13.98,13.60,13.88,2,0.144
600428,中远航运,600428.sh,2015-04-10,强烈控盘,7.3,8.37,8.30,550126,45649,8.42,8.18,8.31,2,0.138
600429,三元股份,600429.sh,2015-04-10,强烈控盘,9.22,11.36,11.54,85179,9727,11.63,11.30,11.38,2,0.236
600432,吉恩镍业,600432.sh,2015-04-10,强烈控盘,15.81,16.88,16.92,210270,35826,17.29,16.81,17.08,2,0.085
600433,冠豪高新,600433.sh,2015-04-10,强烈控盘,14.56,18.28,18.60,144825,26704,18.79,18.19,18.29,2,0.266
600435,北方导航,600435.sh,2015-04-10,强烈控盘,29.42,31.85,31.85,140905,45347,32.77,31.68,32.29,2,0.102
600436,片仔癀,600436.sh,2015-04-10,强烈控盘,98.86,127.88,128.41,29460,39806,138.88,128.41,134.59,2,0.375
600438,通威股份,600438.sh,2015-01-27,强烈控盘,9.06,0,0,0,0,0,0,0,0,-1
600439,瑞贝卡,600439.sh,2015-04-10,强烈控盘,5.87,7.26,7.26,260232,19061,7.50,7.20,7.26,2,0.25
600444,国通管业,600444.sh,2015-04-10,强烈控盘,16.69,19.22,19.20,40695,7769,19.71,18.74,19.24,2,0.15
600446,金证股份,600446.sh,2015-04-10,强烈控盘,86.43,154.06,160.44,42361,68044,168.88,154.00,162.04,2,0.909
600448,华纺股份,600448.sh,2015-04-10,强烈控盘,7.62,8.79,8.74,179691,15794,8.93,8.50,8.79,2,0.165
600449,宁夏建材,600449.sh,2015-04-10,强烈控盘,12.78,13.81,13.90,184323,26113,14.42,13.80,14.39,2,0.11
600452,涪陵电力,600452.sh,2015-04-10,强烈控盘,17.16,21.29,21.28,27405,5828,21.53,21.06,21.32,2,0.235
600455,博通股份,600455.sh,2015-04-10,强烈控盘,29.29,37.48,38.00,23222,9282,41.22,38.00,39.60,2,0.37
600456,宝钛股份,600456.sh,2015-04-10,强烈控盘,19.62,22.97,23.31,89007,20736,23.81,22.86,23.38,2,0.204
600458,时代新材,600458.sh,2015-04-10,强烈控盘,16.11,21.22,21.60,328508,73905,23.30,21.42,22.84,2,0.403
600459,贵研铂业,600459.sh,2015-04-10,强烈控盘,24.12,25.63,25.75,72460,18674,26.05,25.58,25.82,2,0.073
600460,士兰微,600460.sh,2015-04-10,强烈控盘,7.25,8.50,8.52,287197,24840,8.73,8.52,8.63,2,0.2
600461,洪城水业,600461.sh,2015-02-25,高度控盘,12.5,0,0,0,0,0,0,0,0,-1
600462,石岘纸业,600462.sh,2015-04-10,强烈控盘,7.25,9.04,9.03,159210,14024,9.03,8.70,8.88,2,0.225
600463,空港股份,600463.sh,2015-04-10,强烈控盘,11.84,14.78,14.77,68768,10020,14.88,14.38,14.65,2,0.25
600466,迪康药业,600466.sh,2015-04-10,强烈控盘,11.97,16.01,16.00,246331,39466,16.35,15.58,16.00,2,0.345
600467,好当家,600467.sh,2015-04-10,强烈控盘,7.17,8.33,8.39,258408,22157,8.76,8.30,8.64,2,0.213
600468,百利电气,600468.sh,2015-04-10,强烈控盘,14.84,19.13,19.10,42538,8120,19.27,18.90,19.16,2,0.288
600469,风神股份,600469.sh,2015-04-10,强烈控盘,17.54,21.42,21.31,88506,19212,21.95,21.25,21.85,2,0.247
600470,六国化工,600470.sh,2015-04-10,强烈控盘,8.16,9.06,9.03,214684,19587,9.32,8.96,9.24,2,0.13
600475,华光股份,600475.sh,2015-04-10,中度控盘,14.9,17.03,18.73,2917,546,18.73,18.73,18.73,2,0.257
600476,湘邮科技,600476.sh,2015-04-10,强烈控盘,25.85,33.46,34.14,75774,25744,35.35,32.62,33.88,2,0.327
600477,杭萧钢构,600477.sh,2015-04-10,强烈控盘,7.93,9.85,9.84,174956,17540,10.28,9.67,9.97,2,0.262
600478,科力远,600478.sh,2015-04-10,强烈控盘,21.93,24.45,24.30,190046,50114,26.90,24.30,26.90,2,0.227
600479,千金药业,600479.sh,2015-04-10,强烈控盘,17.83,23.99,24.01,78092,19521,25.50,24.01,25.16,2,0.419
600480,凌云股份,600480.sh,2015-04-10,强烈控盘,15.83,17.35,17.30,75700,13072,17.59,17.01,17.43,2,0.091
600481,双良节能,600481.sh,2015-04-10,高度控盘,12.22,16.89,16.89,352422,59439,17.37,16.54,16.68,2,0.376
600482,风帆股份,600482.sh,2015-04-10,强烈控盘,18.07,20.18,20.26,119417,23838,20.28,19.70,20.01,2,0.117
600483,福能股份,600483.sh,2015-03-16,强烈控盘,10.86,0,0,0,0,0,0,0,0,-1
600485,信威集团,600485.sh,2015-04-10,中度控盘,43.96,44.50,44.50,53087,23112,44.64,43.02,43.60,2,-0.009
600486,扬农化工,600486.sh,2015-04-10,强烈控盘,32.24,37.70,37.90,46545,17836,39.20,37.71,39.08,2,0.185
600487,亨通光电,600487.sh,2015-04-10,强烈控盘,20.32,25.85,25.90,104579,27747,26.83,25.90,26.40,2,0.31
600488,天药股份,600488.sh,2015-04-10,强烈控盘,7.13,9.45,9.43,306910,29155,9.68,9.34,9.45,2,0.338
600489,中金黄金,600489.sh,2015-04-10,高度控盘,11.83,12.77,12.95,556883,71745,12.99,12.77,12.84,2,0.093
